t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.67103,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.68187,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.68308,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.68428,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.68583,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.69253,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.69372,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.69524,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.69647,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.69773,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.69900,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.70023,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.70141,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.71240,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.71420,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.71615,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.71797,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.72405,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.72525,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.72652,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.72835,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.73019,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.73178,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.73334,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.74404,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.74595,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.74780,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.75439,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.75594,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.75786,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.75906,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.76032,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.76223,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.76417,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.77520,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.77706,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.77861,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.78538,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.78666,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.78787,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.78937,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.79068,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.79190,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.79305,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.79428,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.79553,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.80617,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.80809,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.81009,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.81674,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.81867,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.82053,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.82206,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.82325,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.82448,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.82623,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.83697,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.83848,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.83974,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
