t_s,force4,force3,force2,pos,cur
36.903,455,279,423,612,0
36.905,455,279,423,612,0
36.917,455,279,423,612,0
36.918,455,279,423,612,0
36.920,455,279,423,612,0
36.928,455,279,423,612,0
36.931,455,279,423,612,0
36.934,455,279,423,612,0
36.937,455,279,423,612,0
36.948,455,279,423,612,0
36.950,455,279,423,612,0
36.952,455,279,423,612,0
36.959,455,279,423,612,0
36.961,455,279,423,612,0
36.963,455,279,423,612,0
36.964,455,279,423,612,0
36.966,455,279,423,612,0
36.969,455,279,423,612,0
36.979,455,279,423,612,0
36.981,455,279,423,612,0
36.983,455,279,424,612,0
36.991,455,279,424,612,0
36.993,455,279,424,612,0
36.996,455,279,424,612,0
36.998,455,279,424,612,0
37.000,455,279,424,612,0
37.011,455,279,424,612,0
37.013,455,279,423,612,0
37.021,455,279,423,612,0
37.023,455,279,423,612,0
37.025,455,279,423,612,0
37.028,455,279,423,612,0
37.029,455,279,423,612,0
37.041,455,279,423,612,0
37.043,455,279,424,612,0
37.046,455,279,424,612,0
37.053,455,279,424,612,0
37.055,455,279,424,612,0
37.057,455,279,424,612,0
37.059,455,279,424,612,0
37.061,455,279,424,612,0
37.072,455,279,423,612,0
37.074,455,278,423,612,0
37.076,455,278,423,612,0
37.083,455,278,423,612,0
37.085,455,278,423,612,0
37.087,455,278,423,612,0
37.090,455,278,423,612,0
37.093,455,278,423,612,0
37.104,455,278,423,612,0
37.106,455,279,423,612,0
37.108,455,279,423,612,0
37.115,455,279,423,612,0
37.117,455,279,423,612,0
37.119,455,279,423,612,0
37.121,455,279,423,612,0
37.123,455,279,423,612,0
37.135,455,279,423,612,0
37.138,455,279,423,612,0
37.146,455,279,423,612,0
37.149,455,279,423,612,0
37.151,455,279,423,612,0
37.153,455,279,423,612,0
37.165,455,279,423,612,0
37.167,455,279,423,612,0
37.170,455,279,423,612,0
37.177,455,279,423,612,0
37.179,455,279,423,612,0
37.181,455,279,423,612,0
37.183,455,279,423,612,0
37.186,455,279,423,612,0
37.197,455,279,423,612,0
37.199,455,279,423,612,0
37.201,455,279,423,612,0
37.208,455,279,423,612,0
37.211,455,279,423,612,0
37.213,455,279,423,612,0
37.215,455,279,423,612,0
37.217,455,279,423,612,0
37.229,455,279,423,612,0
37.232,456,279,423,612,0
37.240,456,279,423,612,0
37.242,456,279,423,612,0
37.245,456,279,423,612,0
37.248,456,279,423,612,0
37.259,456,279,423,612,0
37.261,455,279,423,612,0
37.263,455,279,423,612,0
37.270,455,279,423,612,0
37.273,455,279,423,612,0
37.275,455,279,423,612,0
37.277,455,279,423,612,0
37.279,455,279,424,612,0
37.290,455,279,424,612,0
37.292,455,279,424,612,0
37.293,455,279,424,612,0
37.301,455,279,424,612,0
37.303,455,279,424,612,0
37.304,455,279,424,612,0
37.306,455,279,424,612,0
37.308,455,279,424,612,0
37.320,455,279,423,612,0
37.322,455,279,423,612,0
37.323,455,279,423,612,0
37.326,455,279,423,612,0
37.333,455,279,423,612,0
37.335,455,279,423,612,0
37.337,455,279,423,612,0
37.339,455,279,423,612,0
37.341,455,279,423,612,0
37.352,455,279,423,612,0
37.354,455,279,423,612,0
37.362,455,279,423,612,0
37.364,455,279,423,612,0
37.366,455,279,423,612,0
37.368,455,279,423,612,0
37.369,455,279,423,612,0
37.372,455,279,423,612,0
37.383,455,279,423,612,0
37.385,455,279,423,612,0
37.387,455,279,423,612,0
37.394,455,279,423,612,0
37.396,455,279,423,612,0
37.398,455,279,423,612,0
37.400,455,279,423,612,0
37.403,455,279,422,612,0
37.414,455,279,422,612,0
37.416,455,279,422,612,0
37.418,455,279,422,612,0
37.425,455,279,422,612,0
37.428,455,279,422,612,0
37.431,455,279,422,612,0
37.433,455,279,423,612,0
37.444,455,279,423,612,0
37.446,455,279,423,612,0
37.448,455,279,423,612,0
37.456,455,279,423,612,0
37.458,455,279,423,612,0
37.460,455,279,423,612,0
37.462,455,279,423,612,0
37.464,455,279,423,612,0
37.476,455,279,423,612,0
37.478,455,279,423,612,0
37.486,455,279,423,612,0
37.488,455,279,423,612,0
37.491,455,279,423,612,0
37.494,455,279,423,612,0
37.496,455,279,423,612,0
37.507,455,279,423,612,0
37.510,455,279,423,612,0
37.517,455,279,423,612,0
37.520,455,279,423,612,0
37.523,455,279,422,612,0
37.524,455,279,422,612,0
37.527,455,279,422,612,0
37.539,455,279,422,612,0
37.542,455,279,422,612,0
37.549,455,279,422,612,0
37.551,455,279,422,612,0
37.554,455,279,423,612,0
37.556,455,279,423,612,0
37.558,455,279,423,612,0
37.569,455,279,423,612,0
37.571,455,279,423,612,0
37.573,455,279,423,612,0
37.581,455,279,423,612,0
37.583,455,279,423,612,0
37.585,455,279,423,612,0
37.588,455,279,423,612,0
37.599,455,279,423,612,0
37.601,455,279,423,612,0
37.603,455,279,423,612,0
37.611,455,279,423,612,0
37.613,455,279,423,612,0
37.615,455,279,423,612,0
37.618,455,279,423,612,0
37.620,455,279,423,612,0
37.632,455,279,423,612,0
37.634,455,279,423,612,0
37.642,455,279,423,612,0
37.644,455,279,423,612,0
37.646,455,279,423,612,0
37.648,455,279,423,612,0
37.651,455,279,423,612,0
37.662,455,279,423,612,0
37.664,455,279,423,612,0
37.666,455,279,423,612,0
37.673,455,279,423,612,0
37.675,455,279,423,612,0
37.677,455,279,423,612,0
37.679,455,279,423,612,0
37.681,455,279,423,612,0
37.693,455,279,423,612,0
37.695,455,279,423,612,0
37.697,455,279,423,612,0
37.705,455,279,423,612,0
37.708,455,279,423,612,0
37.711,455,279,423,612,0
37.713,455,279,423,612,0
37.724,455,279,423,612,0
37.726,455,279,423,612,0
37.734,455,279,423,612,0
37.736,455,279,423,612,0
37.739,455,279,423,612,0
37.741,455,279,423,612,0
37.744,455,279,423,612,0
37.756,455,279,423,612,0
37.758,455,279,423,612,0
37.766,455,279,423,612,0
37.768,455,279,423,612,0
37.770,455,279,423,612,0
37.773,455,279,423,612,0
37.785,455,279,423,612,0
37.787,455,279,423,612,0
37.790,455,279,423,612,0
37.797,455,279,423,612,0
37.799,455,279,423,612,0
37.801,455,279,423,612,0
37.803,455,279,423,612,0
37.805,455,279,423,612,0
37.816,455,279,423,612,0
37.818,455,279,423,612,0
37.820,455,279,423,612,0
37.827,455,279,423,612,0
37.830,455,279,423,612,0
37.832,455,279,423,612,0
37.834,455,279,423,612,0
37.835,455,279,423,612,0
37.847,455,279,423,612,0
37.849,455,279,423,612,0
37.851,455,279,423,612,0
37.858,455,279,423,612,0
37.860,455,279,423,612,0
37.862,455,279,423,612,0
37.863,455,278,423,612,0
37.865,455,278,423,612,0
37.867,455,278,423,612,0
37.879,455,278,423,612,0
37.881,455,278,423,612,0
37.882,455,278,423,612,0
37.889,455,278,423,612,0
37.891,455,278,422,612,0
37.893,455,279,422,612,0
37.895,455,279,422,612,0
37.897,455,279,422,612,0
37.899,455,279,422,612,0
37.910,455,279,422,612,0
37.912,455,279,422,612,0
37.914,455,279,422,612,0
37.921,455,279,422,612,0
37.923,455,278,422,612,0
37.925,455,278,422,612,0
37.927,455,278,422,612,0
37.929,455,278,422,612,0
37.940,455,278,422,612,0
37.943,455,278,422,612,0
37.945,455,278,422,612,0
37.952,455,278,422,612,0
37.953,455,278,422,612,0
37.955,455,278,422,612,0
37.958,455,278,422,612,0
37.960,455,278,422,612,0
37.972,455,278,422,612,0
37.974,455,278,422,612,0
37.976,455,278,422,612,0
37.983,455,278,422,612,0
37.986,455,278,422,612,0
37.988,455,278,422,612,0
37.991,455,278,422,612,0
38.002,455,278,422,612,0
38.004,455,278,422,612,0
38.007,455,278,423,612,0
38.014,455,278,423,612,0
38.017,455,278,423,612,0
38.019,455,278,423,612,0
38.022,455,278,423,612,0
38.033,455,278,423,612,0
38.036,455,278,423,612,0
38.038,455,279,422,612,0
38.046,455,279,422,612,0
38.048,455,279,422,612,0
38.050,455,279,422,612,0
38.052,455,279,422,612,0
38.054,455,279,422,612,0
38.065,455,279,422,612,0
38.067,455,279,422,612,0
38.069,455,279,422,612,0
38.076,455,279,422,612,0
38.078,455,279,422,612,0
38.081,455,279,422,612,0
38.083,455,279,422,612,0
38.095,455,279,422,612,0
38.097,455,279,422,612,0
38.099,455,279,423,612,0
38.106,455,279,423,612,0
38.108,455,279,423,612,0
38.110,455,279,423,612,0
38.113,455,279,423,612,0
38.116,455,279,423,612,0
38.127,455,279,423,612,0
38.130,455,279,423,612,0
38.138,455,279,423,612,0
38.140,455,279,423,612,0
38.142,455,279,423,612,0
38.145,455,279,423,612,0
38.147,455,279,423,612,0
38.157,455,279,423,612,0
38.160,455,279,423,612,0
38.161,455,279,422,612,0
38.169,455,279,422,612,0
38.171,455,279,422,612,0
38.174,455,279,422,612,0
38.175,455,279,422,612,0
38.177,455,279,422,612,0
38.188,455,279,422,612,0
38.190,455,279,423,612,0
38.192,455,279,423,612,0
38.200,455,279,423,612,0
38.202,455,279,423,612,0
38.205,455,279,423,612,0
38.208,455,279,423,612,0
38.219,455,279,423,612,0
38.221,455,279,423,612,0
38.224,455,279,423,612,0
38.232,455,279,423,612,0
38.236,455,279,423,612,0
38.238,455,279,423,612,0
38.240,455,279,423,612,0
38.251,455,279,423,612,0
38.253,455,278,423,612,0
38.261,455,278,423,612,0
38.263,455,278,423,612,0
38.266,455,278,423,612,0
38.268,455,278,423,612,0
38.271,455,278,423,612,0
38.282,455,278,423,612,0
38.284,455,278,423,612,0
38.292,455,278,423,612,0
38.295,455,278,423,612,0
38.297,455,278,423,612,0
38.299,455,278,423,612,0
38.302,455,278,423,612,0
38.313,455,278,423,612,0
38.315,455,279,423,612,0
38.317,455,279,423,612,0
38.324,455,279,423,612,0
38.328,455,279,423,612,0
38.331,455,279,423,612,0
38.343,455,279,423,612,0
38.346,455,279,423,612,0
38.354,455,279,423,612,0
38.357,455,279,423,612,0
38.360,455,279,423,612,0
38.363,455,279,423,612,0
38.374,455,279,423,612,0
38.376,455,279,423,612,0
38.378,455,279,423,612,0
38.385,455,279,423,612,0
38.388,455,279,423,612,0
38.390,455,279,423,612,0
38.392,455,279,423,612,0
38.394,455,279,423,612,0
38.405,455,279,423,612,0
38.407,455,278,423,612,0
38.409,455,278,423,612,0
38.417,455,278,423,612,0
38.419,455,278,423,612,0
38.421,455,278,423,612,0
38.423,455,278,423,612,0
38.426,455,278,423,612,0
38.439,455,278,423,612,0
38.441,455,278,423,612,0
38.449,455,278,423,612,0
38.451,455,278,423,612,0
38.454,455,278,423,612,0
38.456,455,278,423,612,0
38.468,455,278,423,612,0
38.470,455,278,423,612,0
38.472,455,278,423,612,0
38.479,455,278,423,612,0
38.481,455,278,423,612,0
38.483,455,278,423,612,0
38.485,455,278,423,612,0
38.487,455,278,423,612,0
38.498,455,278,424,612,0
38.500,455,278,424,612,0
38.502,455,278,424,612,0
38.509,455,278,424,612,0
38.511,455,278,424,612,0
38.513,455,278,424,612,0
38.514,455,278,424,612,0
38.516,455,278,424,612,0
38.518,455,278,423,612,0
38.530,455,278,423,612,0
38.532,455,278,423,612,0
38.534,455,278,423,612,0
38.541,455,278,423,612,0
38.544,455,278,423,612,0
38.546,455,278,423,612,0
38.548,455,278,423,612,0
38.550,455,278,423,612,0
38.561,455,278,423,612,0
38.563,455,278,423,612,0
38.565,455,278,423,612,0
38.572,455,278,423,612,0
38.574,455,278,423,612,0
38.577,455,278,423,612,0
38.578,455,278,423,612,0
38.580,455,278,423,612,0
38.591,455,278,423,612,0
38.593,455,278,423,612,0
38.595,455,278,423,612,0
38.602,455,278,423,612,0
38.604,455,278,423,612,0
38.606,455,278,423,612,0
38.608,455,278,423,612,0
38.610,455,278,422,612,0
38.612,455,278,422,612,0
38.623,455,278,422,612,0
38.626,455,278,422,612,0
38.634,455,278,422,612,0
38.637,455,278,422,612,0
38.640,455,278,423,612,0
38.643,455,278,423,612,0
38.654,455,278,423,612,0
38.656,455,278,423,612,0
38.658,455,278,423,612,0
38.665,455,278,423,612,0
38.667,455,278,423,612,0
38.670,455,278,423,612,0
38.672,455,278,423,612,0
38.674,455,278,422,612,0
38.685,455,278,422,612,0
38.687,455,278,422,612,0
38.695,455,278,422,612,0
38.698,455,278,422,612,0
38.702,455,278,423,612,0
38.704,455,278,423,612,0
38.716,455,278,423,612,0
38.718,455,278,423,612,0
38.719,455,278,423,612,0
38.727,455,278,423,612,0
38.730,455,278,423,612,0
38.733,455,278,423,612,0
38.735,455,278,422,612,0
38.747,455,278,422,612,0
38.749,455,278,422,612,0
38.757,455,278,422,612,0
38.760,455,278,422,612,0
38.763,455,278,422,612,0
38.766,455,278,423,612,0
38.777,455,278,423,612,0
38.779,455,278,423,612,0
38.782,455,278,423,612,0
38.790,455,278,423,612,0
38.793,455,278,423,612,0
38.795,455,278,423,612,0
38.798,456,278,423,612,0
38.809,456,278,423,612,0
38.812,456,278,423,612,0
38.819,456,278,423,612,0
38.822,456,278,423,612,0
38.824,456,278,423,612,0
38.826,456,278,423,612,0
38.829,455,278,423,612,0
38.840,455,278,423,612,0
38.843,455,278,423,612,0
38.851,455,278,423,612,0
38.853,455,278,423,612,0
38.855,455,278,423,612,0
38.857,455,278,423,612,0
38.859,455,278,423,612,0
38.871,455,278,423,612,0
38.873,455,278,423,612,0
38.881,455,278,423,612,0
38.883,455,278,423,612,0
38.886,455,278,423,612,0
38.887,455,278,422,612,0
38.889,455,278,422,612,0
38.891,455,278,422,612,0
38.902,455,278,422,612,0
38.904,455,278,422,612,0
38.906,455,278,422,612,0
38.913,455,278,422,612,0
38.915,455,278,422,612,0
38.917,455,278,422,612,0
38.919,455,278,422,612,0
38.921,455,278,422,612,0
38.932,455,278,422,612,0
38.935,455,278,422,612,0
38.937,455,278,422,612,0
38.945,455,278,422,612,0
38.947,455,278,422,612,0
38.948,455,278,422,612,0
38.950,455,278,422,612,0
38.952,455,278,422,612,0
38.963,455,278,422,612,0
38.965,455,278,422,612,0
38.967,455,278,422,612,0
38.975,455,278,422,612,0
38.977,455,278,423,612,0
38.979,455,278,423,612,0
38.981,455,278,423,612,0
38.984,455,278,423,612,0
38.994,455,278,423,612,0
38.996,455,278,423,612,0
38.998,455,278,423,612,0
39.005,455,278,423,612,0
39.007,455,278,422,612,0
39.009,455,278,422,612,0
39.011,455,278,422,612,0
39.013,455,278,422,612,0
39.015,455,278,422,612,0
39.026,455,278,422,612,0
39.029,455,278,422,612,0
39.037,455,278,422,612,0
39.040,455,278,422,612,0
39.043,455,278,422,612,0
39.046,455,278,422,612,0
39.058,455,278,422,612,0
39.061,455,278,422,612,0
39.068,455,278,422,612,0
39.070,455,278,422,612,0
39.073,455,278,422,612,0
39.075,455,278,422,612,0
39.077,455,278,422,612,0
39.088,455,278,422,612,0
39.090,455,278,422,612,0
39.098,455,278,422,612,0
39.101,455,278,422,612,0
39.102,455,278,422,612,0
39.105,455,278,422,612,0
39.107,455,278,422,612,0
39.118,455,278,422,612,0
39.121,455,278,422,612,0
39.129,455,278,422,612,0
39.132,455,278,422,612,0
39.133,455,278,422,612,0
39.135,455,278,422,612,0
39.137,455,278,422,612,0
39.139,455,278,422,612,0
39.150,455,278,422,612,0
39.152,455,278,422,612,0
39.154,455,278,422,612,0
39.161,455,278,422,612,0
39.163,455,278,422,612,0
39.165,455,278,422,612,0
39.166,455,278,422,612,0
39.168,455,278,422,612,0
39.170,455,278,422,612,0
39.181,455,278,422,612,0
39.183,455,278,422,612,0
39.184,455,278,423,612,0
39.191,455,277,423,612,0
39.193,455,277,423,612,0
39.195,455,277,423,612,0
39.198,455,277,423,612,0
39.199,455,277,423,612,0
39.201,455,277,423,612,0
39.212,455,277,423,612,0
39.214,455,277,423,612,0
39.216,455,277,423,612,0
39.223,455,278,423,612,0
39.225,455,278,423,612,0
39.228,455,278,423,612,0
39.230,455,278,423,612,0
39.232,455,278,423,612,0
39.243,455,278,423,612,0
39.246,455,278,423,612,0
39.253,455,277,422,612,0
39.256,455,277,422,612,0
39.258,455,277,422,612,0
39.260,455,277,422,612,0
39.262,455,277,422,612,0
39.273,455,277,422,612,0
39.275,455,277,422,612,0
39.278,455,277,423,612,0
39.286,455,277,423,612,0
39.288,455,277,423,612,0
39.292,455,277,423,612,0
39.304,455,277,423,612,0
39.307,455,278,423,612,0
39.315,455,278,423,612,0
39.317,455,278,423,612,0
39.319,455,278,423,612,0
39.322,455,278,423,612,0
39.325,455,278,423,612,0
39.336,455,278,423,612,0
39.339,455,278,423,612,0
39.346,455,278,423,612,0
39.348,455,278,423,612,0
39.350,455,278,423,612,0
39.352,455,278,423,612,0
39.354,455,278,423,612,0
39.366,455,278,423,612,0
39.368,455,278,423,612,0
39.371,455,278,423,612,0
39.378,455,278,423,612,0
39.381,455,278,423,612,0
39.382,455,278,423,612,0
39.385,455,278,423,612,0
39.397,455,278,423,612,0
39.398,455,278,423,612,0
39.401,455,278,423,612,0
39.408,455,278,423,612,0
39.410,455,278,423,612,0
39.412,455,278,423,612,0
39.414,455,278,423,612,0
39.416,455,278,423,612,0
39.428,455,278,423,612,0
39.431,455,278,423,612,0
39.432,455,278,423,612,0
39.440,455,278,423,612,0
39.442,455,278,423,612,0
39.444,455,278,423,612,0
39.446,455,278,423,612,0
39.448,455,278,423,612,0
39.459,455,278,423,612,0
39.461,455,278,422,612,0
39.463,455,279,422,612,0
39.470,456,279,422,612,0
39.472,456,279,422,612,0
39.474,456,279,422,612,0
39.476,456,279,422,612,0
39.480,456,279,422,612,0
39.491,455,279,423,612,0
39.495,455,279,423,612,0
39.503,455,279,423,612,0
39.506,455,279,423,612,0
39.510,455,279,423,612,0
39.522,455,279,423,612,0
39.525,456,279,423,612,0
39.533,456,279,423,612,0
39.535,456,279,423,612,0
39.538,456,279,423,612,0
39.539,456,279,423,612,0
39.542,456,279,423,612,0
39.552,456,279,423,612,0
39.554,455,279,423,612,0
39.556,455,279,423,612,0
39.563,455,279,423,612,0
39.565,455,279,423,612,0
39.567,455,279,423,612,0
39.569,455,279,423,612,0
39.571,455,279,423,612,0
39.573,455,279,423,612,0
39.584,455,278,423,612,0
39.586,456,278,423,612,0
39.588,456,278,423,612,0
39.596,456,278,423,612,0
39.598,456,278,423,612,0
39.601,456,278,423,612,0
39.603,456,278,423,612,0
39.614,456,278,424,612,0
39.615,456,278,424,612,0
39.617,455,278,424,612,0
39.619,455,278,424,612,0
39.627,455,278,424,612,0
39.630,455,278,424,612,0
39.632,455,278,424,612,0
39.635,455,278,424,612,0
39.646,455,278,424,612,0
39.648,455,278,424,612,0
39.650,455,278,424,612,0
39.657,455,278,424,612,0
39.659,455,278,424,612,0
39.661,455,278,424,612,0
39.663,455,278,424,612,0
39.665,455,278,423,612,0
39.677,455,278,423,612,0
39.678,455,278,423,612,0
39.681,455,278,423,612,0
39.688,455,278,423,612,0
39.690,455,278,423,612,0
39.692,455,278,423,612,0
39.694,455,278,423,612,0
39.697,455,278,423,612,0
39.708,455,278,423,612,0
39.709,456,278,423,612,0
39.712,456,278,423,612,0
39.719,456,278,423,612,0
39.721,456,278,423,612,0
39.724,456,278,423,612,0
39.727,456,278,423,612,0
39.739,456,278,423,612,0
39.741,456,278,423,612,0
39.743,456,278,423,612,0
39.751,456,278,423,612,0
39.753,456,278,423,612,0
39.756,456,278,423,612,0
39.758,456,279,423,612,0
39.769,455,279,423,612,0
39.772,455,279,423,612,0
39.774,455,279,423,612,0
39.782,455,279,423,612,0
39.784,455,279,423,612,0
39.786,455,279,423,612,0
39.789,455,279,423,612,0
39.800,456,278,423,612,0
39.802,456,278,423,612,0
39.804,456,278,423,612,0
39.812,456,278,423,612,0
39.814,456,278,423,612,0
39.816,456,278,423,612,0
39.817,456,278,423,612,0
39.819,456,278,423,612,0
39.821,455,278,423,612,0
39.832,455,278,423,612,0
39.835,455,278,423,612,0
39.842,455,278,423,612,0
39.844,455,278,423,612,0
39.847,455,278,423,612,0
39.848,455,278,423,612,0
39.850,455,278,423,612,0
39.852,455,278,423,612,0
39.863,455,278,423,612,0
39.865,455,278,423,612,0
39.867,455,278,423,612,0
39.875,455,278,423,612,0
39.877,455,278,423,612,0
39.878,455,278,423,612,0
39.880,455,278,423,612,0
39.882,455,278,423,612,0
39.893,455,278,423,612,0
39.896,455,278,423,612,0
39.897,455,278,423,612,0
39.905,455,278,423,612,0
39.908,455,278,423,612,0
39.911,455,278,423,612,0
39.913,455,278,423,612,0
39.925,455,278,423,612,0
39.927,455,278,423,612,0
39.935,455,278,423,612,0
