t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
18.43862,grasp,place,93,58,96,101,246,1556,-38,-4,0,1,0,3
18.46976,grasp,place,93,58,96,101,246,1556,-37,-5,0,1,0,3
18.50065,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.53151,grasp,place,93,58,96,101,246,1556,-38,-5,0,1,0,3
18.56247,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.59343,grasp,place,93,58,96,101,246,1556,-38,-5,0,0,0,3
18.62453,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.65568,grasp,place,93,58,96,101,246,1557,-37,-5,0,0,0,3
18.68672,grasp,place,93,58,96,101,246,1557,-37,-5,0,1,0,3
18.71766,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.74844,grasp,place,93,58,96,101,246,1557,-37,-5,0,0,0,3
18.77025,grasp,place,93,58,96,101,246,1557,-37,-5,0,0,0,3
18.79268,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.81478,grasp,place,93,58,96,101,246,1556,-38,-5,0,0,0,3
18.84252,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.87333,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
18.90379,grasp,place,93,58,96,101,246,1556,-38,-5,0,0,0,3
18.93444,grasp,place,93,58,96,101,246,1556,-38,-5,0,0,0,3
18.96558,grasp,place,93,58,96,101,246,1556,-37,-4,0,0,0,3
18.99661,grasp,place,93,58,96,101,246,1556,-37,-5,0,1,0,3
19.02752,grasp,place,93,58,96,101,246,1556,-37,-4,0,1,0,3
19.05845,grasp,place,93,58,96,101,246,1556,-37,-4,0,1,0,3
19.08948,grasp,place,93,58,96,101,246,1556,-37,-4,0,1,0,3
19.12067,grasp,place,93,58,96,101,246,1556,-37,-4,0,0,0,3
19.15153,grasp,place,93,58,96,101,246,1556,-37,-4,0,1,0,3
19.17313,grasp,place,93,58,96,101,246,1556,-37,-4,0,0,0,3
19.19566,grasp,place,93,58,96,101,246,1556,-37,-5,0,0,0,3
