phase,t_s,response,temp_index
recover,25.8911,0.00,40
recover,25.9212,0.00,40
recover,25.9528,0.00,40
recover,25.9834,0.00,40
recover,26.0260,0.00,40
recover,26.0569,0.00,40
recover,26.0867,0.00,40
recover,26.1127,0.00,40
recover,26.1385,0.00,40
recover,26.1697,0.00,40
recover,26.2001,0.00,40
recover,26.2317,0.00,40
recover,26.2623,0.00,40
recover,26.2938,0.00,40
recover,26.3243,0.00,40
recover,26.3561,0.00,40
recover,26.3867,0.00,40
recover,26.4175,0.00,40
recover,26.4482,0.00,40
recover,26.4800,0.00,40
recover,26.5105,0.00,40
recover,26.5412,0.00,40
recover,26.5728,0.00,40
recover,26.6033,0.00,40
recover,26.6348,0.00,40
recover,26.6653,0.00,40
recover,26.6967,0.00,40
recover,26.7271,0.00,40
recover,26.7585,0.00,40
recover,26.7889,0.00,40
recover,26.8203,0.00,40
recover,26.8507,0.00,40
recover,26.8822,0.00,40
recover,26.9136,0.00,40
recover,26.9441,0.00,40
recover,26.9759,0.00,40
recover,27.0065,0.00,40
recover,27.0371,0.00,40
recover,27.0679,0.00,40
recover,27.0998,0.00,40
recover,27.1306,0.00,40
recover,27.1614,0.00,40
recover,27.1922,0.00,40
recover,27.2229,0.00,40
recover,27.2549,0.00,40
recover,27.2857,0.00,40
recover,27.3159,0.00,40
recover,27.3476,0.00,40
recover,27.3782,0.00,40
recover,27.4087,0.00,40
recover,27.4408,0.00,40
recover,27.4713,0.00,40
recover,27.5024,0.00,40
recover,27.5333,0.00,40
recover,27.5642,0.00,40
recover,27.5950,0.00,40
recover,27.6265,0.00,40
recover,27.6571,0.00,40
recover,27.6875,0.00,40
recover,27.7190,0.00,40
recover,27.7508,0.00,40
recover,27.7814,0.00,40
recover,27.8120,0.00,40
recover,27.8426,0.00,40
recover,27.8742,0.00,40
recover,27.9048,0.00,40
recover,27.9365,0.00,40
recover,27.9670,0.00,40
recover,27.9985,0.00,40
recover,28.0412,0.00,40
recover,28.0719,0.00,40
recover,28.1018,0.00,40
recover,28.1271,0.00,40
recover,28.1532,0.00,40
recover,28.1837,0.00,40
recover,28.2153,0.00,40
recover,28.2459,0.00,40
recover,28.2777,0.00,40
recover,28.3084,0.00,40
recover,28.3392,0.00,40
recover,28.3701,0.00,40
recover,28.4008,0.00,40
recover,28.4323,0.00,40
recover,28.4629,0.00,40
recover,28.4945,0.00,40
recover,28.5255,0.00,40
recover,28.5560,0.00,40
recover,28.5867,0.00,40
recover,28.6176,0.00,40
recover,28.6496,0.00,40
recover,28.6805,0.00,40
recover,28.7114,0.00,40
recover,28.7421,0.00,40
recover,28.7725,0.00,40
recover,28.8041,0.00,40
recover,28.8347,0.00,40
recover,28.8664,0.00,40
recover,28.8973,0.00,40
recover,28.9280,0.00,40
recover,28.9587,0.00,40
recover,28.9895,0.00,40
recover,29.0215,0.00,40
recover,29.0523,0.00,40
recover,29.0831,0.00,40
recover,29.1138,0.00,40
recover,29.1447,0.00,40
recover,29.1765,0.00,40
recover,29.2072,0.00,40
recover,29.2378,0.00,40
recover,29.2684,0.00,40
recover,29.2999,0.00,40
recover,29.3305,0.00,40
recover,29.3622,0.00,40
recover,29.3934,0.00,40
recover,29.4237,0.00,40
recover,29.4556,0.00,40
recover,29.4862,0.00,40
recover,29.5167,0.00,40
recover,29.5482,0.00,40
recover,29.5788,0.00,40
recover,29.6103,0.00,40
recover,29.6410,0.00,40
recover,29.6716,0.00,40
recover,29.7032,0.00,40
recover,29.7335,0.00,40
recover,29.7650,0.00,40
recover,29.7953,0.00,40
recover,29.8267,0.00,40
recover,29.8583,0.00,40
recover,29.8890,0.00,40
recover,29.9204,0.00,40
recover,29.9518,0.00,40
recover,29.9811,0.00,40
recover,30.0138,0.00,40
recover,30.0565,0.00,40
recover,30.0865,0.00,40
recover,30.1183,0.00,40
recover,30.1487,0.00,40
recover,30.1803,0.00,40
recover,30.2111,0.00,40
recover,30.2415,0.00,40
recover,30.2731,0.00,40
recover,30.3039,0.00,40
recover,30.3345,0.00,40
recover,30.3655,0.00,40
recover,30.3968,0.00,40
recover,30.4275,0.00,40
recover,30.4589,0.00,40
recover,30.4896,0.00,40
recover,30.5207,0.00,40
recover,30.5518,0.00,40
recover,30.5829,0.00,40
recover,30.6139,0.00,40
recover,30.6448,0.00,40
recover,30.6756,0.00,40
recover,30.7063,0.00,40
recover,30.7315,0.00,40
recover,30.7577,0.00,40
recover,30.7886,0.00,40
recover,30.8196,0.00,40
recover,30.8505,0.00,40
recover,30.8814,0.00,40
recover,30.9133,0.00,40
recover,30.9443,0.00,40
recover,30.9750,0.00,40
recover,31.0063,0.00,40
recover,31.0365,0.00,40
recover,31.0676,0.00,40
recover,31.0985,0.00,40
recover,31.1297,0.00,40
recover,31.1608,0.00,40
recover,31.1919,0.00,40
recover,31.2229,0.00,40
recover,31.2539,0.00,40
recover,31.2851,0.00,40
recover,31.3156,0.00,40
recover,31.3463,0.00,40
recover,31.3779,0.00,40
recover,31.4085,0.00,40
recover,31.4396,0.00,40
recover,31.4708,0.00,40
recover,31.5013,0.00,40
recover,31.5322,0.00,40
recover,31.5641,0.00,40
recover,31.5947,0.00,40
recover,31.6253,0.00,40
recover,31.6561,0.00,40
recover,31.6876,0.00,40
recover,31.7182,0.00,40
recover,31.7497,0.00,40
recover,31.7803,0.00,40
recover,31.8122,0.00,40
recover,31.8422,0.00,40
recover,31.8738,0.00,40
recover,31.9044,0.00,40
recover,31.9358,0.00,40
recover,31.9663,0.00,40
recover,31.9978,0.00,40
recover,32.0290,0.00,40
recover,32.0712,0.00,40
recover,32.1019,0.00,40
recover,32.1327,0.00,40
recover,32.1637,0.00,40
recover,32.1946,0.00,40
recover,32.2253,0.00,40
recover,32.2516,0.00,40
recover,32.2783,0.00,40
recover,32.3078,0.00,40
recover,32.3389,0.00,40
recover,32.3693,0.00,40
recover,32.4007,0.00,40
recover,32.4315,0.00,40
recover,32.4624,0.00,40
recover,32.4932,0.00,40
recover,32.5241,0.00,40
recover,32.5550,0.00,40
recover,32.5867,0.00,40
recover,32.6175,0.00,40
recover,32.6479,0.00,40
recover,32.6796,0.00,40
recover,32.7105,0.00,40
recover,32.7416,0.00,40
recover,32.7721,0.00,40
recover,32.8036,0.00,40
recover,32.8341,0.00,40
recover,32.8655,0.00,40
recover,32.8968,0.00,40
recover,32.9270,0.00,40
recover,32.9584,0.00,40
recover,32.9897,0.00,40
recover,33.0199,0.00,40
recover,33.0510,0.00,40
recover,33.0824,0.00,40
recover,33.1131,0.00,40
recover,33.1446,0.00,40
recover,33.1750,0.00,40
recover,33.2060,0.00,40
recover,33.2371,0.00,40
recover,33.2685,0.00,40
recover,33.2989,0.00,40
recover,33.3307,0.00,40
recover,33.3613,0.00,40
recover,33.3923,0.00,40
recover,33.4230,0.00,40
recover,33.4538,0.00,40
recover,33.4857,0.00,40
recover,33.5159,0.00,40
recover,33.5474,0.00,40
recover,33.5787,0.00,40
recover,33.6093,0.00,40
recover,33.6401,0.00,40
recover,33.6710,0.00,40
recover,33.7025,0.00,40
recover,33.7336,0.00,40
recover,33.7645,0.00,40
recover,33.7957,0.00,40
recover,33.8265,0.00,40
recover,33.8573,0.00,40
recover,33.8880,0.00,40
recover,33.9186,0.00,40
recover,33.9505,0.00,40
recover,33.9809,0.00,40
recover,34.0124,0.00,40
recover,34.0434,0.00,40
recover,34.0861,0.00,40
recover,34.1170,0.00,40
recover,34.1478,0.00,40
recover,34.1784,0.00,40
recover,34.2099,0.00,40
recover,34.2403,0.00,40
recover,34.2664,0.00,40
recover,34.2918,0.00,40
recover,34.3219,0.00,40
recover,34.3528,0.00,40
recover,34.3838,0.00,40
recover,34.4147,0.00,40
recover,34.4468,0.00,40
recover,34.4768,0.00,40
recover,34.5084,0.00,40
recover,34.5395,0.00,40
recover,34.5704,0.00,40
recover,34.6014,0.00,40
recover,34.6323,0.00,40
recover,34.6632,0.00,40
recover,34.6941,0.00,40
recover,34.7247,0.00,40
recover,34.7555,0.00,40
recover,34.7874,0.00,40
recover,34.8184,0.00,40
recover,34.8493,0.00,40
recover,34.8805,0.00,40
recover,34.9107,0.00,40
recover,34.9419,0.00,40
recover,34.9733,0.00,40
recover,35.0036,0.00,40
recover,35.0349,0.00,40
recover,35.0660,0.00,40
recover,35.0966,0.00,40
recover,35.1282,0.00,40
recover,35.1601,0.00,40
recover,35.1896,0.00,40
recover,35.2210,0.00,40
recover,35.2513,0.00,40
recover,35.2842,0.00,40
recover,35.3137,0.00,40
recover,35.3454,0.00,40
recover,35.3759,0.00,40
recover,35.4062,0.00,40
recover,35.4389,0.00,40
recover,35.4696,0.00,40
recover,35.5001,0.00,40
recover,35.5310,0.00,40
recover,35.5623,0.00,40
recover,35.5946,0.00,40
recover,35.6246,0.00,40
recover,35.6555,0.00,40
recover,35.6872,0.00,40
recover,35.7186,0.00,40
recover,35.7490,0.00,40
recover,35.7796,0.00,40
recover,35.8112,0.00,40
recover,35.8415,0.00,40
recover,35.8730,0.00,40
recover,35.9035,0.00,40
recover,35.9353,0.00,40
recover,35.9659,0.00,40
recover,35.9969,0.00,40
recover,36.0280,0.00,40
recover,36.0588,0.00,40
recover,36.1015,0.00,40
recover,36.1323,0.00,40
recover,36.1632,0.00,40
recover,36.1936,0.00,40
recover,36.2248,0.00,40
recover,36.2555,0.00,40
recover,36.2863,0.00,40
recover,36.3117,0.00,40
recover,36.3372,0.00,40
recover,36.3694,0.00,40
recover,36.3991,0.00,40
recover,36.4310,0.00,40
recover,36.4619,0.00,40
recover,36.4924,0.00,40
recover,36.5233,0.00,40
recover,36.5543,0.00,40
recover,36.5854,0.00,40
recover,36.6163,0.00,40
recover,36.6472,0.00,40
recover,36.6791,0.00,40
recover,36.7099,0.00,40
recover,36.7404,0.00,40
recover,36.7711,0.00,40
recover,36.8031,0.00,40
recover,36.8337,0.00,40
recover,36.8644,0.00,40
recover,36.8953,0.00,40
recover,36.9275,0.00,40
recover,36.9572,0.00,40
recover,36.9890,0.00,40
recover,37.0197,0.00,40
recover,37.0506,0.00,40
recover,37.0826,0.00,40
recover,37.1125,0.00,40
recover,37.1433,0.00,40
recover,37.1739,0.00,40
recover,37.2056,0.00,40
recover,37.2364,0.00,40
recover,37.2680,0.00,40
recover,37.2989,0.00,40
recover,37.3293,0.00,40
recover,37.3607,0.00,40
recover,37.3912,0.00,40
recover,37.4220,0.00,40
recover,37.4538,0.00,40
recover,37.4847,0.00,40
recover,37.5163,0.00,40
recover,37.5466,0.00,40
recover,37.5777,0.00,40
recover,37.6086,0.00,40
recover,37.6399,0.00,40
recover,37.6708,0.00,40
recover,37.7014,0.00,40
recover,37.7319,0.00,40
recover,37.7634,0.00,40
recover,37.7938,0.00,40
recover,37.8252,0.00,40
recover,37.8561,0.00,40
recover,37.8876,0.00,40
recover,37.9181,0.00,40
recover,37.9501,0.00,40
recover,37.9805,0.00,40
recover,38.0115,0.00,40
recover,38.0424,0.00,40
recover,38.0729,0.00,40
recover,38.1157,0.00,40
recover,38.1461,0.00,40
recover,38.1719,0.00,40
recover,38.1967,0.00,40
recover,38.2279,0.00,40
recover,38.2595,0.00,40
recover,38.2904,0.00,40
recover,38.3215,0.00,40
recover,38.3523,0.00,40
recover,38.3832,0.00,40
recover,38.4138,0.00,40
recover,38.4457,0.00,40
recover,38.4761,0.00,40
recover,38.5069,0.00,40
recover,38.5387,0.00,40
recover,38.5694,0.00,40
recover,38.6001,0.00,40
recover,38.6316,0.00,40
recover,38.6622,0.00,40
recover,38.6931,0.00,40
recover,38.7243,0.00,40
recover,38.7554,0.00,40
recover,38.7869,0.00,40
recover,38.8173,0.00,40
recover,38.8484,0.00,40
recover,38.8795,0.00,40
recover,38.9104,0.00,40
recover,38.9416,0.00,40
recover,38.9724,0.00,40
recover,39.0031,0.00,40
recover,39.0336,0.00,40
recover,39.0650,0.00,40
recover,39.0964,0.00,40
recover,39.1269,0.00,40
recover,39.1584,0.00,40
recover,39.1890,0.00,40
recover,39.2203,0.00,40
recover,39.2510,0.00,40
recover,39.2825,0.00,40
recover,39.3135,0.00,40
recover,39.3442,0.00,40
recover,39.3747,0.00,40
recover,39.4062,0.00,40
recover,39.4367,0.00,40
recover,39.4683,0.00,40
recover,39.4987,0.00,40
recover,39.5295,0.00,40
recover,39.5613,0.00,40
recover,39.5919,0.00,40
recover,39.6226,0.00,40
recover,39.6546,0.00,40
recover,39.6856,0.00,40
recover,39.7163,0.00,40
recover,39.7467,0.00,40
recover,39.7783,0.00,40
recover,39.8089,0.00,40
recover,39.8399,0.00,40
recover,39.8707,0.00,40
recover,39.9022,0.00,40
recover,39.9326,0.00,40
recover,39.9642,0.00,40
recover,39.9946,0.00,40
recover,40.0260,0.00,40
recover,40.0569,0.00,40
recover,40.0880,0.00,40
recover,40.1314,0.00,40
recover,40.1619,0.00,40
recover,40.1935,0.00,40
recover,40.2236,0.00,40
recover,40.2553,0.00,40
recover,40.2861,0.00,40
recover,40.3170,0.00,40
recover,40.3476,0.00,40
recover,40.3786,0.00,40
recover,40.4095,0.00,40
recover,40.4410,0.00,40
recover,40.4717,0.00,40
recover,40.5035,0.00,40
recover,40.5345,0.00,40
recover,40.5655,0.00,40
recover,40.5963,0.00,40
recover,40.6267,0.00,40
recover,40.6573,0.00,40
recover,40.6823,0.00,40
recover,40.7084,0.00,40
recover,40.7398,0.00,40
recover,40.7712,0.00,40
recover,40.8015,0.00,40
recover,40.8329,0.00,40
recover,40.8632,0.00,40
recover,40.8946,0.00,40
recover,40.9264,0.00,40
recover,40.9571,0.00,40
recover,40.9876,0.00,40
recover,41.0187,0.00,40
recover,41.0497,0.00,40
recover,41.0805,0.00,40
recover,41.1115,0.00,40
recover,41.1435,0.00,40
recover,41.1742,0.00,40
recover,41.2044,0.00,40
recover,41.2362,0.00,40
recover,41.2669,0.00,40
recover,41.2974,0.00,40
recover,41.3286,0.00,40
recover,41.3602,0.00,40
recover,41.3907,0.00,40
recover,41.4212,0.00,40
recover,41.4531,0.00,40
recover,41.4842,0.00,40
recover,41.5148,0.00,40
recover,41.5452,0.00,40
recover,41.5775,0.00,40
recover,41.6080,0.00,40
recover,41.6387,0.00,40
recover,41.6697,0.00,40
recover,41.7003,0.00,40
recover,41.7316,0.00,40
recover,41.7620,0.00,40
recover,41.7937,0.00,40
recover,41.8242,0.00,40
recover,41.8558,0.00,40
recover,41.8861,0.00,40
recover,41.9177,0.00,40
recover,41.9480,0.00,40
recover,41.9793,0.00,40
recover,42.0107,0.00,40
recover,42.0418,0.00,40
recover,42.0723,0.00,40
recover,42.1039,0.00,40
recover,42.1464,0.00,40
recover,42.1769,0.00,40
recover,42.2080,0.00,40
recover,42.2388,0.00,40
recover,42.2695,0.00,40
recover,42.2956,0.00,40
recover,42.3218,0.00,40
recover,42.3512,0.00,40
recover,42.3827,0.00,40
recover,42.4134,0.00,40
recover,42.4444,0.00,40
recover,42.4753,0.00,40
recover,42.5064,0.00,40
recover,42.5378,0.00,40
recover,42.5682,0.00,40
recover,42.5992,0.00,40
recover,42.6307,0.00,40
recover,42.6613,0.00,40
recover,42.6928,0.00,40
recover,42.7233,0.00,40
recover,42.7551,0.00,40
recover,42.7856,0.00,40
recover,42.8162,0.00,40
recover,42.8476,0.00,40
recover,42.8783,0.00,40
recover,42.9096,0.00,40
recover,42.9397,0.00,40
recover,42.9708,0.00,40
recover,43.0025,0.00,40
recover,43.0334,0.00,40
recover,43.0642,0.00,40
recover,43.0949,0.00,40
recover,43.1265,0.00,40
recover,43.1571,0.00,40
recover,43.1885,0.00,40
recover,43.2193,0.00,40
recover,43.2499,0.00,40
recover,43.2809,0.00,40
recover,43.3125,0.00,40
recover,43.3434,0.00,40
recover,43.3746,0.00,40
recover,43.4057,0.00,40
recover,43.4372,0.00,40
recover,43.4673,0.00,40
recover,43.4988,0.00,40
recover,43.5294,0.00,40
recover,43.5599,0.00,40
recover,43.5914,0.00,40
recover,43.6219,0.00,40
recover,43.6534,0.00,40
recover,43.6840,0.00,40
recover,43.7156,0.00,40
recover,43.7462,0.00,40
recover,43.7773,0.00,40
recover,43.8087,0.00,40
recover,43.8399,0.00,40
recover,43.8699,0.00,40
recover,43.9009,0.00,40
recover,43.9317,0.00,40
recover,43.9637,0.00,40
recover,43.9947,0.00,40
recover,44.0255,0.00,40
recover,44.0562,0.00,40
recover,44.0876,0.00,40
recover,44.1181,0.00,40
recover,44.1607,0.00,40
recover,44.1913,0.00,40
recover,44.2177,0.00,40
recover,44.2427,0.00,40
recover,44.2733,0.00,40
recover,44.3039,0.00,40
recover,44.3355,0.00,40
recover,44.3661,0.00,40
recover,44.3964,0.00,40
recover,44.4281,0.00,40
recover,44.4587,0.00,40
recover,44.4903,0.00,40
recover,44.5207,0.00,40
recover,44.5523,0.00,40
recover,44.5827,0.00,40
recover,44.6145,0.00,40
recover,44.6455,0.00,40
recover,44.6764,0.00,40
recover,44.7072,0.00,40
recover,44.7383,0.00,40
recover,44.7691,0.00,40
recover,44.7998,0.00,40
recover,44.8316,0.00,40
recover,44.8624,0.00,40
recover,44.8932,0.00,40
recover,44.9243,0.00,40
recover,44.9552,0.00,40
recover,44.9861,0.00,40
recover,45.0170,0.00,40
recover,45.0476,0.00,40
recover,45.0794,0.00,40
recover,45.1100,0.00,40
recover,45.1406,0.00,40
recover,45.1724,0.00,40
recover,45.2027,0.00,40
recover,45.2342,0.00,40
recover,45.2646,0.00,40
recover,45.2956,0.00,40
recover,45.3267,0.00,40
recover,45.3585,0.00,40
recover,45.3895,0.00,40
recover,45.4212,0.00,40
recover,45.4512,0.00,40
recover,45.4827,0.00,40
recover,45.5135,0.00,40
recover,45.5443,0.00,40
recover,45.5758,0.00,40
recover,45.6073,0.00,40
recover,45.6376,0.00,40
recover,45.6687,0.00,40
recover,45.7002,0.00,40
recover,45.7306,0.00,40
recover,45.7625,0.00,40
recover,45.7927,0.00,40
recover,45.8234,0.00,40
recover,45.8547,0.00,40
recover,45.8860,0.00,40
recover,45.9172,0.00,40
recover,45.9481,0.00,40
recover,45.9785,0.00,40
recover,46.0101,0.00,40
recover,46.0407,0.00,40
recover,46.0714,0.00,40
recover,46.1025,0.00,40
recover,46.1340,0.00,40
recover,46.1764,0.00,40
recover,46.2070,0.00,40
recover,46.2383,0.00,40
recover,46.2687,0.00,40
recover,46.3001,0.00,40
recover,46.3306,0.00,40
recover,46.3620,0.00,40
recover,46.3922,0.00,40
recover,46.4178,0.00,40
recover,46.4434,0.00,40
recover,46.4744,0.00,40
recover,46.5064,0.00,40
recover,46.5370,0.00,40
recover,46.5680,0.00,40
recover,46.5990,0.00,40
recover,46.6300,0.00,40
recover,46.6607,0.00,40
recover,46.6912,0.00,40
recover,46.7227,0.00,40
recover,46.7532,0.00,40
recover,46.7842,0.00,40
recover,46.8157,0.00,40
recover,46.8461,0.00,40
recover,46.8775,0.00,40
recover,46.9090,0.00,40
recover,46.9394,0.00,40
recover,46.9707,0.00,40
recover,47.0021,0.00,40
recover,47.0327,0.00,40
recover,47.0635,0.00,40
recover,47.0942,0.00,40
recover,47.1260,0.00,40
recover,47.1564,0.00,40
recover,47.1871,0.00,40
recover,47.2188,0.00,40
recover,47.2495,0.00,40
recover,47.2801,0.00,40
recover,47.3118,0.00,40
recover,47.3425,0.00,40
recover,47.3733,0.00,40
recover,47.4049,0.00,40
recover,47.4358,0.00,40
recover,47.4664,0.00,40
recover,47.4982,0.00,40
recover,47.5289,0.00,40
recover,47.5596,0.00,40
recover,47.5904,0.00,40
recover,47.6212,0.00,40
recover,47.6532,0.00,40
recover,47.6838,0.00,40
recover,47.7141,0.00,40
recover,47.7455,0.00,40
recover,47.7770,0.00,40
recover,47.8073,0.00,40
recover,47.8389,0.00,40
recover,47.8693,0.00,40
recover,47.9008,0.00,40
recover,47.9313,0.00,40
recover,47.9629,0.00,40
recover,47.9935,0.00,40
recover,48.0240,0.00,40
recover,48.0554,0.00,40
recover,48.0868,0.00,40
recover,48.1175,0.00,40
recover,48.1488,0.00,40
recover,48.1913,0.00,40
recover,48.2209,0.00,40
recover,48.2471,0.00,40
recover,48.2722,0.00,40
recover,48.3038,0.00,40
recover,48.3345,0.00,40
recover,48.3654,0.00,40
recover,48.3959,0.00,40
recover,48.4276,0.00,40
recover,48.4581,0.00,40
recover,48.4896,0.00,40
recover,48.5211,0.00,40
recover,48.5515,0.00,40
recover,48.5819,0.00,40
recover,48.6137,0.00,40
recover,48.6442,0.00,40
recover,48.6756,0.00,40
recover,48.7058,0.00,40
recover,48.7375,0.00,40
recover,48.7685,0.00,40
recover,48.7992,0.00,40
recover,48.8309,0.00,40
recover,48.8618,0.00,40
recover,48.8923,0.00,40
recover,48.9237,0.00,40
recover,48.9540,0.00,40
recover,48.9853,0.00,40
recover,49.0167,0.00,40
recover,49.0473,0.00,40
recover,49.0779,0.00,40
recover,49.1095,0.00,40
recover,49.1403,0.00,40
recover,49.1711,0.00,40
recover,49.2019,0.00,40
recover,49.2336,0.00,40
recover,49.2645,0.00,40
recover,49.2952,0.00,40
recover,49.3265,0.00,40
recover,49.3579,0.00,40
recover,49.3882,0.00,40
recover,49.4194,0.00,40
recover,49.4502,0.00,40
recover,49.4811,0.00,40
recover,49.5117,0.00,40
recover,49.5433,0.00,40
recover,49.5736,0.00,40
recover,49.6050,0.00,40
recover,49.6365,0.00,40
recover,49.6673,0.00,40
recover,49.6981,0.00,40
recover,49.7292,0.00,40
recover,49.7600,0.00,40
recover,49.7910,0.00,40
recover,49.8223,0.00,40
recover,49.8528,0.00,40
recover,49.8842,0.00,40
recover,49.9147,0.00,40
recover,49.9462,0.00,40
recover,49.9764,0.00,40
recover,50.0077,0.00,40
recover,50.0393,0.00,40
recover,50.0706,0.00,40
recover,50.1008,0.00,40
recover,50.1316,0.00,40
recover,50.1633,0.00,40
recover,50.2068,0.00,40
recover,50.2370,0.00,40
recover,50.2682,0.00,40
recover,50.2982,0.00,40
recover,50.3241,0.00,40
recover,50.3502,0.00,40
recover,50.3804,0.00,40
recover,50.4111,0.00,40
recover,50.4425,0.00,40
recover,50.4727,0.00,40
recover,50.5049,0.00,40
recover,50.5363,0.00,40
recover,50.5658,0.00,40
recover,50.5981,0.00,40
recover,50.6282,0.00,40
recover,50.6604,0.00,40
recover,50.6904,0.00,40
recover,50.7227,0.00,40
recover,50.7516,0.00,40
recover,50.7845,0.00,40
recover,50.8152,0.00,40
recover,50.8460,0.00,40
recover,50.8766,0.00,40
recover,50.9087,0.00,40
recover,50.9392,0.00,40
recover,50.9704,0.00,40
recover,51.0005,0.00,40
recover,51.0315,0.00,40
recover,51.0625,0.00,40
recover,51.0936,0.00,40
recover,51.1249,0.00,40
recover,51.1557,0.00,40
recover,51.1864,0.00,40
recover,51.2183,0.00,40
recover,51.2489,0.00,40
recover,51.2796,0.00,40
recover,51.3115,0.00,40
recover,51.3423,0.00,40
recover,51.3724,0.00,40
recover,51.4045,0.00,40
recover,51.4345,0.00,40
recover,51.4661,0.00,40
recover,51.4971,0.00,40
recover,51.5276,0.00,40
recover,51.5594,0.00,40
recover,51.5901,0.00,40
recover,51.6208,0.00,40
recover,51.6514,0.00,40
recover,51.6833,0.00,40
recover,51.7140,0.00,40
recover,51.7447,0.00,40
recover,51.7753,0.00,40
recover,51.8069,0.00,40
recover,51.8372,0.00,40
recover,51.8697,0.00,40
recover,51.8998,0.00,40
recover,51.9307,0.00,40
recover,51.9612,0.00,40
recover,51.9927,0.00,40
recover,52.0235,0.00,40
recover,52.0553,0.00,40
recover,52.0857,0.00,40
recover,52.1171,0.00,40
recover,52.1475,0.00,40
recover,52.1790,0.00,40
recover,52.2220,0.00,40
recover,52.2518,0.00,40
recover,52.2826,0.00,40
recover,52.3136,0.00,40
recover,52.3446,0.00,40
recover,52.3714,0.00,40
recover,52.3973,0.00,40
recover,52.4272,0.00,40
recover,52.4577,0.00,40
recover,52.4891,0.00,40
recover,52.5197,0.00,40
recover,52.5506,0.00,40
recover,52.5820,0.00,40
recover,52.6130,0.00,40
recover,52.6437,0.00,40
recover,52.6751,0.00,40
recover,52.7058,0.00,40
recover,52.7368,0.00,40
recover,52.7673,0.00,40
recover,52.7992,0.00,40
recover,52.8300,0.00,40
recover,52.8606,0.00,40
recover,52.8920,0.00,40
recover,52.9224,0.00,40
recover,52.9535,0.00,40
recover,52.9847,0.00,40
recover,53.0159,0.00,40
recover,53.0465,0.00,40
recover,53.0771,0.00,40
recover,53.1093,0.00,40
recover,53.1398,0.00,40
recover,53.1702,0.00,40
recover,53.2014,0.00,40
recover,53.2333,0.00,40
recover,53.2641,0.00,40
recover,53.2949,0.00,40
recover,53.3260,0.00,40
recover,53.3570,0.00,40
recover,53.3877,0.00,40
recover,53.4187,0.00,40
recover,53.4505,0.00,40
recover,53.4809,0.00,40
