fichero,t_wall_iso,t_unix,n
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.553931,1789674351.554,180
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.589157,1789674351.589,181
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.624880,1789674351.625,182
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.660819,1789674351.661,183
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.697192,1789674351.697,184
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.736268,1789674351.736,185
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.773165,1789674351.773,186
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.806584,1789674351.807,187
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.841337,1789674351.841,188
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.872890,1789674351.873,189
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.915623,1789674351.916,190
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.945723,1789674351.946,191
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.983750,1789674351.984,192
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.020865,1789674352.021,193
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.052962,1789674352.053,194
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.089879,1789674352.090,195
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.127697,1789674352.128,196
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.164887,1789674352.165,197
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.201575,1789674352.202,198
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.236207,1789674352.236,199
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.274124,1789674352.274,200
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.309045,1789674352.309,201
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.341399,1789674352.341,202
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.377822,1789674352.378,203
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.414955,1789674352.415,204
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.449582,1789674352.450,205
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.487171,1789674352.487,206
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.527473,1789674352.527,207
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.559544,1789674352.560,208
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.595745,1789674352.596,209
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.633521,1789674352.634,210
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.669659,1789674352.670,211
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.704181,1789674352.704,212
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.742735,1789674352.743,213
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.777911,1789674352.778,214
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.810313,1789674352.810,215
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.847562,1789674352.848,216
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.881973,1789674352.882,217
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.914787,1789674352.915,218
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.948724,1789674352.949,219
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:52.986049,1789674352.986,220
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.021796,1789674353.022,221
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.057065,1789674353.057,222
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.095528,1789674353.096,223
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.133989,1789674353.134,224
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.167494,1789674353.168,225
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.206171,1789674353.206,226
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.239298,1789674353.239,227
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.283350,1789674353.283,228
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.309769,1789674353.310,229
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.346400,1789674353.346,230
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.382768,1789674353.383,231
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.417136,1789674353.417,232
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.458938,1789674353.459,233
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.491568,1789674353.492,234
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.524685,1789674353.525,235
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.561013,1789674353.561,236
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.597742,1789674353.598,237
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.633827,1789674353.634,238
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.670216,1789674353.670,239
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.705010,1789674353.705,240
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.744147,1789674353.744,241
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.775939,1789674353.776,242
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.812077,1789674353.812,243
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.849306,1789674353.849,244
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.881475,1789674353.881,245
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.917599,1789674353.918,246
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.953599,1789674353.954,247
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:53.988939,1789674353.989,248
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.024728,1789674354.025,249
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.060885,1789674354.061,250
