index,dt_ms,ok
917,13.210331,1
918,10.828073,1
919,6.497857,1
920,13.084578,1
921,10.907682,1
922,7.516410,1
923,13.131705,1
924,10.833135,1
925,6.590679,1
926,13.092231,1
927,10.911225,1
928,7.558604,1
929,12.041735,1
930,11.005218,1
931,6.463541,1
932,14.165962,1
933,10.889067,1
934,6.551974,1
935,13.195886,1
936,11.001608,1
937,7.597389,1
938,13.014874,1
939,10.956883,1
940,6.496386,1
941,13.059163,1
942,10.940784,1
943,7.470344,1
944,12.081937,1
945,11.962376,1
946,6.552377,1
947,13.041428,1
948,10.894171,1
949,7.435145,1
950,12.046945,1
951,12.078780,1
952,6.503925,1
953,13.059198,1
954,10.869913,1
955,6.298022,1
956,13.003144,1
957,12.060230,1
958,6.571743,1
959,13.140122,1
960,10.906903,1
961,6.306337,1
962,13.140095,1
963,10.877688,1
964,6.639379,1
965,14.197075,1
966,12.096407,1
967,6.577824,1
968,12.115821,1
969,11.014010,1
970,6.340334,1
971,12.945168,1
972,6.327241,1
973,7.577534,1
974,6.358273,1
975,10.844447,1
976,11.928132,1
977,6.629502,1
978,13.125120,1
979,10.854651,1
980,6.320095,1
981,12.993510,1
982,6.504965,1
983,6.456351,1
984,6.438114,1
985,11.935182,1
986,12.092420,1
987,6.437721,1
988,13.011560,1
989,12.005816,1
990,6.270897,1
991,11.941484,1
992,11.979439,1
993,6.610943,1
994,13.106253,1
995,11.968789,1
996,6.240492,1
997,11.934308,1
998,6.478971,1
999,6.402335,1
1000,6.288747,1
1001,12.940690,1
1002,10.878972,1
1003,6.470333,1
1004,14.268166,1
1005,10.941271,1
1006,6.354914,1
1007,13.086502,1
1008,10.876069,1
1009,6.458403,1
1010,14.278268,1
1011,10.899392,1
1012,6.266144,1
1013,13.050710,1
1014,10.867653,1
1015,6.526748,1
1016,14.375017,1
1017,10.549833,1
1018,7.367993,1
1019,12.611042,1
1020,10.586728,1
1021,6.181386,1
1022,13.704498,1
1023,11.532756,1
